satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,promotion_last_3_years,department,salary,sex,marital_status,distance_from_home,age,absent_per_month,work_mode,job_position,contract_type,expected_promotion,salary_increase_last_year,leave_days_taken,left
,0.5212121771340976,4,210.73215278519788,8,0,0,accounting,high,Female,married,39,33,8,home,Junior,CDD,0,,6,0
,0.5951443773495431,5,170.5,1,0,0,support,,Male,single,41,42,3,office,Senior,CDI,0,,10,0
0.7029086392840981,0.3989995510143003,4,241.92841945637525,3,0,0,marketing,low,Male,married,1,27,5,office,Junior,CDI,0,0.19729726760991523,16,1
,0.6039680869491042,5,254.68271774071323,3,0,0,support,medium,Female,divorced,23,23,3,hybride,Senior,CDI,0,,21,0
0.30880659816427114,0.4087953660564667,5,154.0,13,1,0,sales,medium,Female,single,8,63,7,hybride,Junior,CDI,0,0.2569718851883502,30,0
0.6177989693502454,0.3622434535962252,4,228.02837413001498,5,0,0,sales,medium,Female,single,28,51,1,hybride,Senior,CDI,1,0.22363783908433832,0,0
,0.5548350168664692,3,140.5,5,0,0,sales,medium,Female,divorced,31,26,4,hybride,Senior,CDI,0,,15,0
,0.46471693614415255,4,229.9926435430135,5,0,0,sales,medium,Male,single,1,60,8,hybride,Senior,CDI,0,,7,0
0.8519628044967362,0.03716225618537905,4,271.775819045121,4,0,0,sales,medium,Male,single,20,54,4,hybride,Senior,CDI,0,0.20006610665874716,9,0
1.0,0.5841321503459034,6,300.0,1,1,0,hr,medium,Male,single,27,58,1,office,Senior,CDI,1,0.26239450816627,12,0
0.6634029161456765,0.40514265253586446,2,210.594423943236,4,1,0,DSI,medium,Male,divorced,30,29,3,office,Senior,CDI,0,0.24041249844049778,29,0
0.8719304044421202,0.39143662984245897,2,250.9591574524025,10,0,0,sales,high,Male,divorced,1,61,1,home,Junior,CDI,0,0.28305481380550523,22,0
0.5128281647344487,0.8791818863115355,3,192.19382765375514,8,0,0,accounting,high,Male,married,36,56,1,hybride,Junior,CDD,1,0.2560888624261044,13,0
,0.7707631277776127,3,144.0,13,0,0,sales,,Male,married,18,57,1,home,Senior,CDD,0,,12,0
0.8357446117658415,0.6749794611072872,3,250.3624575648593,5,0,0,DSI,medium,Male,married,2,42,3,office,Junior,CDI,1,0.25657828475491584,3,0
0.7258924341123201,0.6120503384093234,2,205.63305047919155,7,0,1,DSI,high,Female,single,32,49,6,office,Director,CDI,0,0.2778605952733563,21,0
1.0,0.721175186954569,3,300.0,1,0,0,support,high,Male,single,38,29,2,office,Senior,CDI,0,0.2242865990775218,5,0
,0.5215093290525287,3,152.0,5,0,0,accounting,,Male,married,34,53,4,hybride,Junior,CDI,0,,23,0
0.4624693881032579,0.6158265895642243,4,186.39580081790155,13,1,0,marketing,high,Female,divorced,32,23,9,office,Senior,CDI,1,0.2966416501582533,4,0
,0.5192619167092063,4,141.0,12,0,0,support,,Male,divorced,12,30,7,home,Senior,CDD,0,,28,0
,0.6224512642916672,2,132.5,10,0,0,support,,Male,divorced,35,55,4,hybride,Senior,CDI,1,,9,0
1.0,0.6570961394776254,4,300.0,12,0,0,support,low,Male,married,6,30,4,home,Senior,CDD,0,0.35341420542185076,25,0
0.415444863560933,0.6446315587244458,3,173.18636741144078,11,1,1,accounting,medium,Female,single,34,30,5,home,Senior,CDI,1,0.2733827892349687,8,0
0.5385741048218375,0.5265078722117745,4,202.80392486506986,8,0,0,support,high,Male,married,30,48,8,home,Director,CDD,0,0.2307132788677866,5,0
0.54086723915646,0.7381491311317832,6,196.6624710537359,5,0,0,hr,medium,Female,divorced,2,58,1,hybride,Junior,CDI,1,0.24562231225034467,7,0
0.61690309486358,0.5595203422876805,4,203.38893771060117,12,0,0,DSI,high,Male,married,18,41,0,office,Senior,CDI,0,0.32446104223802064,16,0
1.0,0.5543686920119584,2,278.04208510917334,1,0,0,marketing,low,Female,married,30,33,5,home,Junior,CDD,0,0.22123776939810094,6,0
0.40921007666205017,0.23573371328930398,3,171.95516244484764,14,0,0,accounting,medium,Female,divorced,35,23,8,hybride,Junior,CDI,0,0.2710434924389804,16,0
0.8306974154419384,0.4297309814162772,3,260.5523449827849,2,1,0,DSI,high,Female,divorced,44,32,4,office,Junior,CDI,0,0.20729626671730456,10,0
,,2,165.35969282197107,6,0,0,sales,low,Female,single,11,25,8,office,Senior,CDI,0,,26,0
,0.7567305388695849,4,148.5,2,0,0,DSI,,Female,divorced,27,49,1,office,Senior,CDI,0,,14,0
0.7492174833217722,0.5955980575055494,3,248.65430884481322,9,0,0,technical,low,Male,married,30,41,4,home,Junior,CDI,0,0.2775969827804603,3,0
,0.48835190942070417,3,131.5,9,0,0,support,,Female,divorced,13,48,8,office,Senior,CDI,0,,7,0
0.8475876966803513,0.630295203346885,6,299.4402536020741,13,0,0,technical,medium,Male,married,30,23,3,home,Senior,CDI,0,0.31306929579503484,23,0
0.27608411134469535,0.12110675177796842,2,124.0,2,0,1,technical,medium,Female,divorced,18,46,2,office,Junior,CDI,0,0.12490936752181983,29,1
0.8126420795512173,0.627941371254003,4,261.62325618075306,1,0,0,sales,low,Female,single,42,27,6,home,Senior,CDI,0,0.23209262731279698,17,0
0.9505399624839651,0.35060109057346933,4,278.5585990663525,7,0,0,technical,medium,Female,single,4,49,4,hybride,Senior,CDI,0,0.2840781133957659,16,0
0.40630775221673965,0.581831665647572,3,177.21914780502198,7,0,0,hr,high,Female,married,20,60,3,hybride,Senior,CDI,0,0.2574289975783601,9,0
0.8696855933857741,0.6424859499250146,5,284.4637941711528,3,0,0,marketing,medium,Female,single,34,47,1,hybride,Senior,CDI,0,0.23837117831869736,8,0
0.898983901220644,0.5300750993840714,6,288.89774090267736,2,0,0,accounting,low,Male,married,18,24,1,hybride,Senior,CDI,0,0.25166522284971815,14,0
0.28931029078213083,0.7493151397211214,6,168.0,9,0,0,marketing,high,Male,single,16,53,8,hybride,Director,CDI,1,0.3038124503486855,28,0
0.8695991295536258,0.47359268502484986,6,298.2824466399572,12,0,0,technical,medium,Male,single,47,64,6,home,Senior,CDI,1,0.31563566847301816,13,0
0.8708648362691627,0.45427824709810405,3,242.46406263696838,9,0,0,support,low,Female,divorced,15,62,0,home,Junior,CDI,0,0.25556815907419855,27,0
,0.7248632383971801,2,139.0,6,0,1,accounting,high,Female,divorced,48,57,4,home,Director,CDD,1,,28,0
,0.5279684621545774,2,122.0,7,0,0,sales,,Female,single,4,29,5,hybride,Senior,CDD,1,,16,0
0.8217013613783484,0.8693452547085838,6,281.0062373716353,2,0,0,hr,medium,Female,married,24,48,4,hybride,Junior,CDI,0,0.2548499802366887,3,0
0.8203691711953974,0.6027067815826045,5,273.11730138424224,6,0,0,hr,medium,Female,single,32,31,7,hybride,Junior,CDD,0,0.25425333580368803,23,0
0.4365059756839956,0.7102564456474942,5,185.33832950743673,6,0,0,accounting,high,Male,married,31,46,6,hybride,Senior,CDI,0,0.2927222074057268,0,0
0.5480477670970063,0.7862518689520283,4,192.08901505718055,13,0,1,sales,medium,Female,married,46,27,3,office,Senior,CDI,0,0.3328488688791731,9,0
,0.5856768813380063,5,167.5,11,0,0,technical,,Male,divorced,45,59,4,home,Senior,CDI,1,,2,0
,0.29458074773186993,6,,8,0,0,DSI,,Female,divorced,6,26,2,office,Junior,CDI,0,,19,0
0.9501756734596803,0.7254993136175316,4,300.0,9,0,0,support,high,Female,married,40,49,6,office,Junior,CDI,1,0.31737822544466043,28,0
0.5067317232894399,0.8385656719649606,6,220.10091363217543,2,0,0,technical,medium,Male,married,42,24,8,hybride,Junior,CDI,1,0.21164069000754365,8,0
0.786168517978668,0.5468870632215886,2,227.5335088705164,7,0,0,support,medium,Male,single,15,55,1,hybride,Senior,CDD,0,0.3017230236876025,8,0
0.9413460459140901,0.7985361130738494,6,300.0,9,0,0,support,high,Male,divorced,33,48,8,office,Manager,CDI,0,0.3617317699058695,14,0
0.3528748877052345,0.36639501859360357,4,159.15854650367135,6,0,0,technical,medium,Male,single,19,31,3,hybride,Junior,CDI,1,0.18664485859612848,7,0
0.5741746427376341,0.6299234377927866,6,223.0897374725336,7,0,0,marketing,medium,Male,married,28,55,7,home,Junior,CDD,0,0.2417315699851103,17,0
0.4883546273500899,0.5428280712563449,3,194.83015524012202,9,0,0,technical,low,Male,married,23,57,9,hybride,Junior,CDI,0,0.24895800107502283,25,0
0.8519547311308835,0.2846231657160667,4,287.88018557946907,10,0,0,hr,medium,Male,married,45,30,2,hybride,Junior,CDI,0,0.26746079247150634,17,0
0.4189384940654066,0.6796523477591265,5,180.55476334329515,4,0,0,sales,medium,Female,single,40,31,6,home,Junior,CDI,0,0.17629958733335932,22,1
,,2,133.5,2,0,0,support,,Male,divorced,37,25,7,hybride,Junior,CDD,0,,11,0
0.5379720287537684,0.6752848490687126,5,208.44187582115222,2,0,0,technical,high,Female,single,29,60,3,office,Senior,CDI,1,0.19901254908817073,22,1
,0.4004115730678273,6,,13,1,0,marketing,,Male,married,17,48,8,home,Junior,CDI,0,,25,0
0.7272970508991994,0.265238222430106,5,263.5944228615472,1,1,0,hr,low,Female,married,18,55,9,home,Junior,CDI,0,0.1634179038975907,23,1
0.43060712769509435,0.4571564483378874,4,186.29824668467404,9,1,0,accounting,medium,Male,divorced,46,53,9,home,Senior,CDI,0,0.2515716924386581,8,0
0.40379484425035184,0.8070293292990351,3,139.28331709903316,10,0,0,marketing,medium,Male,married,7,56,8,home,Junior,CDI,1,0.2836402623385639,24,0
,0.5680143265710272,5,154.5,14,0,0,marketing,,Male,single,9,63,9,hybride,Senior,CDI,1,,29,0
0.9833028225521516,0.6071324070073856,6,300.0,4,0,0,sales,medium,Male,single,18,48,1,home,Senior,CDI,0,0.26100400006779007,9,0
0.7449337990954324,0.6279263257782437,5,246.35604308598184,5,0,0,technical,medium,Female,divorced,29,53,2,hybride,Senior,CDI,0,0.27091587801100714,28,0
,0.6203454628143662,5,163.0,4,0,0,accounting,medium,Female,single,26,38,2,office,Senior,CDI,0,,9,0
0.9570930355377676,0.97484318614047,4,292.9507139607387,4,0,0,marketing,medium,Male,divorced,49,52,1,hybride,Senior,CDI,0,0.29687287897288617,6,0
0.4719889938467009,0.5916911248377629,6,187.08466096621453,13,0,0,marketing,high,Female,single,36,32,6,office,Junior,CDD,1,0.30541690982001235,23,1
0.6756494630779233,0.21888053588901935,6,246.10852329158672,14,0,0,DSI,medium,Female,single,4,33,6,office,Junior,CDD,0,0.29059800395182384,0,0
0.7647888902047755,0.5256178275892736,3,222.97581687260995,6,1,0,hr,low,Male,single,30,54,5,hybride,Senior,CDI,1,0.23680736938061114,1,0
0.49586022321226053,0.6136663056210466,4,189.2057030979091,13,0,0,hr,medium,Female,single,15,26,4,home,Junior,CDI,0,0.310707676178124,29,0
0.4003226312202428,0.34782700367891267,4,159.458085890186,12,0,0,support,medium,Female,divorced,8,31,7,hybride,Junior,CDD,0,0.23232704284348107,19,0
,0.5524038507059923,2,143.5,14,0,0,support,,Male,single,47,64,7,home,Senior,CDI,1,,1,0
,0.5549397070630829,3,134.0,12,0,0,hr,,Female,single,8,41,3,hybride,Junior,CDI,0,,26,0
,0.9551772694234424,3,157.0,12,0,0,accounting,,Male,married,44,45,2,office,Junior,CDI,1,,4,0
0.9267575109390915,0.4644694009076349,6,284.90411375136085,6,0,0,technical,low,Male,married,23,27,0,hybride,Senior,CDI,1,0.2609886745211362,1,0
0.9056721288751595,0.7899228183966158,6,283.6308659201355,1,0,0,sales,medium,Male,divorced,9,33,6,hybride,Senior,CDI,0,0.25085968861872615,8,0
1.0,0.5708082755413817,3,295.5429525392212,1,0,0,accounting,medium,Female,married,46,46,5,office,Junior,CDI,1,0.23935732012598962,0,0
,0.7720190676428372,4,150.5,7,0,0,DSI,,Male,divorced,31,46,2,office,Junior,CDD,1,,23,1
,0.8791379832775572,2,,1,0,0,technical,,Female,single,32,47,2,hybride,Junior,CDI,1,,5,0
0.42007220832039305,0.6762428731940116,6,179.0653721822808,1,0,0,marketing,low,Female,divorced,41,61,1,home,Senior,CDD,1,0.1516873526129789,0,0
0.3080359368770369,0.5885011454071819,2,147.81131444124486,6,0,0,DSI,high,Female,single,36,28,7,office,Manager,CDD,0,0.22795536288188747,28,0
,0.829709143303843,3,140.60408693541467,8,0,0,hr,high,Male,divorced,23,24,7,home,Manager,CDI,1,,9,0
0.6081379814606341,0.30734602323660176,4,212.15008639892736,7,0,0,support,medium,Female,divorced,21,41,5,hybride,Junior,CDI,0,0.22272030976775106,2,0
,0.6346506068712753,2,126.5,6,0,0,technical,high,Male,married,3,27,7,office,Manager,CDI,0,,1,0
0.2659042787945721,0.3507150496810512,5,157.0,13,0,0,DSI,medium,Female,married,4,40,7,office,Senior,CDI,1,0.22586933862047404,21,1
0.9607358525999796,0.7599722220005105,3,281.29451552573767,7,0,0,marketing,medium,Male,married,22,60,8,office,Junior,CDI,0,0.3370635350646354,30,0
,0.6196759518575805,4,144.5,2,0,0,support,,Male,divorced,19,42,8,office,Senior,CDD,0,,27,0
,0.585525886255006,3,208.04248547352606,6,0,0,technical,medium,Female,divorced,37,64,2,hybride,Senior,CDI,1,,9,0
,0.5259950669060699,3,160.21990132875425,9,0,0,sales,medium,Male,single,27,22,5,hybride,Senior,CDD,0,,29,0
0.6957172078327891,0.735343575865055,2,206.21639343531535,4,0,0,DSI,medium,Female,divorced,37,34,6,office,Junior,CDD,1,0.24156571673193747,3,0
,0.24255503046164528,2,156.36030966159737,2,0,0,technical,,Male,married,47,52,6,office,Senior,CDI,0,,27,0
,0.9805256896177812,5,172.5,9,0,0,support,medium,Female,single,45,55,1,home,Senior,CDI,0,,12,0
0.35388419850042085,0.5715391340358351,6,170.29605778778375,8,0,0,hr,medium,Female,divorced,16,29,4,home,Junior,CDI,0,0.2275993140796407,10,0
0.5879268466201457,0.3400225497412425,5,227.02452650543364,8,1,0,marketing,medium,Male,single,29,58,3,home,Junior,CDI,0,0.21834658354183695,6,0
0.7763983862165197,0.07420778124010141,4,240.74784872941044,7,0,0,sales,medium,Male,divorced,14,63,2,home,Senior,CDD,0,0.2282527131334362,16,0
0.3270107556055111,0.5663468913662699,4,152.08621820840688,8,0,0,accounting,high,Male,divorced,4,31,8,office,Junior,CDI,0,0.2199509165837683,1,0
0.2964898678551997,0.6460442501683353,3,144.0,11,0,0,support,low,Female,divorced,38,62,6,hybride,Senior,CDI,0,0.2713839885157277,12,0
0.4316897066567601,0.661068968502085,2,,11,0,0,accounting,low,Male,single,35,42,0,home,Senior,CDI,1,0.2861781361221942,19,0
0.544977274741113,0.30992502947849515,3,171.61415428984142,13,0,0,DSI,high,Male,single,1,45,1,office,Manager,CDI,0,0.28738991803818553,25,0
0.3295567492291267,0.3540204305824155,6,168.0,3,0,0,accounting,low,Female,single,16,35,5,hybride,Junior,CDI,0,0.17151845927778597,18,0
0.8813329202753623,0.8712230331347524,3,251.86845868036562,13,0,0,DSI,low,Male,married,6,64,2,office,Senior,CDD,1,0.35256469294998954,10,0
0.96253045933959,0.28948629025973865,4,277.3783011210242,6,0,0,marketing,low,Male,divorced,17,38,8,hybride,Junior,CDI,1,0.25314666407050057,21,0
,0.6222620888069961,4,151.0,14,0,0,technical,,Female,married,12,37,7,office,Junior,CDD,1,,14,0
0.6736834203648563,0.5229471362489239,5,206.36370752118836,7,1,0,accounting,medium,Male,divorced,21,41,4,office,Junior,CDI,1,0.27197631081631196,7,0
0.9802489240238998,0.49281572072355695,3,300.0,13,0,0,DSI,high,Female,married,23,27,5,office,Director,CDD,1,0.35640568296241004,18,0
,0.5452027591575239,2,249.78293820748365,14,0,0,sales,low,Male,single,36,60,6,home,Senior,CDD,0,,12,0
0.7095013988234686,0.49208189138149994,6,276.90438721596587,5,0,0,accounting,medium,Male,married,33,55,8,hybride,Junior,CDI,0,0.23645300284921228,26,0
0.7867003140267184,0.4854130763628153,6,266.70601102621924,2,0,0,technical,low,Male,married,42,31,4,home,Junior,CDI,0,0.1968775839831894,22,1
1.0,0.7997344672893134,2,270.54403719838047,10,0,0,technical,medium,Female,divorced,21,62,6,office,Junior,CDD,0,0.3172789841015513,9,0
0.43780585056578636,0.5192405168518923,6,215.75155366761967,7,0,0,support,low,Male,single,47,57,1,office,Junior,CDI,1,0.23501431013996948,10,0
0.5830415440763137,0.3562731576560361,2,177.32251686269623,11,0,0,DSI,medium,Male,divorced,3,56,4,office,Senior,CDI,0,0.34351290800289547,4,0
0.8938519520954133,0.5832236902475524,2,,2,0,0,support,medium,Male,divorced,9,50,5,home,Senior,CDI,0,0.2400587799576097,22,0
,0.3882362420345502,5,147.0,9,0,0,sales,,Female,divorced,4,33,3,office,Junior,CDI,0,,27,0
,0.3825654632613099,3,138.5,13,0,0,DSI,,Male,single,17,60,4,office,Senior,CDD,0,,28,0
,0.8910494438364115,4,155.5,9,0,0,accounting,,Female,married,21,55,1,office,Junior,CDI,0,,0,0
0.8935993305094423,0.5633646621393225,4,255.27542808905537,10,0,0,accounting,low,Male,married,4,50,5,home,Junior,CDD,0,0.32053236831205995,8,0
0.602755229343685,0.3445147471179778,3,205.8258285419739,6,0,0,DSI,medium,Male,single,24,41,6,office,Junior,CDI,0,0.19788402078693612,18,1
,0.579411882562777,6,272.2626935941786,4,0,0,marketing,medium,Male,single,34,46,1,hybride,Junior,CDI,0,,19,0
0.6836642303362234,0.6127635469409333,2,196.53339427940995,10,0,0,accounting,low,Male,divorced,18,56,2,hybride,Senior,CDI,0,0.33418102273759814,17,0
0.7539546598118717,0.5585854275848151,4,266.35898136923396,13,0,0,accounting,medium,Male,married,49,59,8,home,Senior,CDI,1,0.31968009820016663,28,0
0.33961974572708253,0.5023061857790858,5,165.81732666340656,4,0,0,DSI,low,Female,married,7,37,4,office,Junior,CDI,1,0.17276272585577296,12,0
,0.32254660257281775,6,170.06767451334503,12,0,0,technical,high,Male,divorced,15,33,9,hybride,Junior,CDI,0,,25,0
0.8351619103685676,0.516872834142199,5,273.46471773920405,5,0,0,accounting,low,Male,married,32,45,7,home,Junior,CDI,0,0.21325003631812778,20,0
0.6646235369019398,0.4412050824158923,4,215.98572990631928,14,0,0,marketing,medium,Female,married,16,53,9,hybride,Senior,CDI,0,0.3223237198252013,0,0
1.0,0.5755977100900708,3,295.3422081413347,11,0,0,hr,high,Male,single,42,34,4,hybride,Manager,CDI,1,0.39602126839865415,12,0
0.9931048382347635,0.6845333630013721,3,287.14870566695504,14,0,0,hr,medium,Male,married,20,23,8,hybride,Junior,CDI,0,0.39215297190593545,9,0
,0.9502834268115493,5,154.0,7,0,0,DSI,,Female,single,8,26,3,office,Junior,CDD,1,,14,0
1.0,0.7549641495298653,6,300.0,8,0,0,sales,high,Female,single,43,38,3,home,Manager,CDD,0,0.37180389427183347,18,0
0.8336602925236429,0.0570596030494398,4,265.1056409104451,14,0,0,support,medium,Male,single,7,64,4,hybride,Junior,CDD,0,0.2909115558636786,4,0
0.3174598065310609,0.6444759860861463,2,128.0,14,1,0,technical,high,Male,married,6,37,6,hybride,Junior,CDI,0,0.28918447264876546,21,0
0.48133639059859584,0.9031539381909381,3,177.0966774204411,10,0,0,accounting,low,Male,married,25,41,1,hybride,Junior,CDD,0,0.29094509303878874,24,0
,0.5715075757865927,5,153.0,8,0,0,hr,,Male,single,6,64,0,office,Senior,CDI,0,,5,0
,0.9111169912485758,4,200.7874073737649,14,0,0,accounting,high,Female,married,10,55,1,home,Junior,CDI,0,,11,0
0.566190814349922,0.3790691039717655,6,226.23564137416002,7,0,0,support,high,Female,divorced,29,49,2,home,Senior,CDD,1,0.22049031609213898,10,0
,0.42449868091203413,2,119.0,6,0,0,sales,,Female,divorced,8,60,4,home,Junior,CDI,0,,24,0
,0.5661968597649041,2,123.5,2,1,0,DSI,,Female,single,7,44,9,office,Junior,CDD,0,,26,0
,0.5707606970974668,3,147.0,14,0,0,technical,,Female,divorced,44,46,2,hybride,Junior,CDI,0,,14,0
0.5826723677943235,0.7673423217595381,2,188.11914449974748,8,0,0,sales,high,Male,married,38,28,6,office,Junior,CDI,1,0.21723017103222675,4,0
,0.6003878468635054,4,164.0,4,0,0,hr,medium,Male,single,48,40,7,hybride,Senior,CDI,0,,29,0
,0.5782085618254256,3,190.54390655856434,8,0,0,DSI,medium,Male,married,25,63,0,office,Senior,CDD,0,,19,0
0.894069059902248,1.0,3,250.1244149511614,12,0,0,support,low,Female,divorced,33,27,5,home,Senior,CDI,1,0.34310557242360357,17,0
0.47636941807189886,0.44448158522269304,3,172.67649020422385,5,0,0,accounting,low,Female,single,8,31,0,hybride,Junior,CDI,0,0.20479417861943003,0,0
,0.8577324569437548,4,155.0,13,0,0,DSI,,Female,married,20,61,2,office,Senior,CDI,1,,15,0
0.4742599755194866,0.6831217049330738,5,197.90917288423253,3,0,0,hr,high,Male,married,28,49,2,home,Junior,CDD,1,0.1974912971670505,6,0
0.41782836629459125,0.5266908614505472,2,147.72530283433832,6,0,0,technical,medium,Female,married,18,61,2,home,Senior,CDI,0,0.21021018890982085,0,0
0.6655724316519346,0.6517635698212497,2,180.915724555513,12,0,0,support,medium,Male,divorced,15,56,6,hybride,Senior,CDI,0,0.33691466521620644,4,0
0.4188038515468162,0.43649331789031776,5,179.84696860471868,2,0,0,sales,low,Male,divorced,16,40,1,hybride,Junior,CDI,1,0.1663169599162603,23,1
0.4355552880738178,0.6172477467536382,3,,6,0,0,marketing,low,Male,divorced,9,24,9,hybride,Senior,CDI,1,0.23499292978325712,20,0
,0.5992059194173581,6,250.11546308496713,13,0,0,accounting,low,Male,single,36,47,9,hybride,Junior,CDI,0,,18,0
0.7117571918008248,0.6952652572624047,4,,6,0,1,hr,medium,Male,married,45,45,3,home,Junior,CDI,0,0.25172840245085604,13,0
0.9988478645478985,0.5766508489864284,3,265.6276864764411,1,0,0,hr,high,Female,married,5,23,5,home,Junior,CDI,0,0.2098819434525146,0,0
0.3217372953895801,0.9332340344462038,3,142.5,10,0,0,support,low,Female,married,15,30,6,office,Senior,CDI,1,0.28693285786614087,22,0
,,3,145.5,14,0,0,DSI,medium,Male,married,21,58,4,office,Junior,CDI,0,,27,0
,0.46226983822222983,2,123.5,12,0,0,technical,,Male,divorced,17,42,1,office,Junior,CDI,0,,3,0
,0.6478456853812053,2,264.8787785491934,5,0,0,DSI,high,Female,married,38,44,0,office,Junior,CDI,1,,1,0
0.6356300855285612,0.4388787123705396,6,217.1818095357919,14,1,0,marketing,medium,Male,divorced,32,26,7,home,Senior,CDI,0,0.33297299673084657,15,0
